Iterations,Generation,Generation Average Fitness,Generation Best Fitness,Generation Worst Fitness,Population Size,Population Best Fitness
224,852,3797,9810,635,224,15
224,853,3780,10335,110,224,15
224,854,4355,9735,35,224,15
224,855,3607,10335,635,224,15
224,856,4155,12160,910,224,15
224,857,5005,11635,1510,224,15
224,858,4510,9935,1510,224,15
224,859,4252,10335,35,224,15
224,860,4535,11760,635,224,15
224,861,5067,10335,910,224,15
224,862,5445,12160,1510,224,15
224,863,5715,11560,110,224,15
224,864,4990,12160,110,224,15
224,865,5382,10110,110,224,15
224,866,4817,9735,1860,224,15
224,867,3987,11635,235,224,15
224,868,4997,12160,110,224,15
224,869,5295,11635,635,224,15
224,870,4190,8510,1285,224,15
224,871,4885,10335,635,224,15
224,872,3965,10335,635,224,15
224,873,4527,8510,1935,224,15
224,874,5547,12160,1935,224,15
224,875,4807,10335,1510,224,15
224,876,4975,10335,635,224,15
224,877,4475,10335,410,224,15
224,878,3432,11760,35,224,15
224,879,4980,12160,635,224,15
224,880,4605,7535,1860,224,15
224,881,5567,12160,35,224,15
224,882,5270,12160,1935,224,15
224,883,4972,11760,35,224,15
224,884,4240,11635,1510,224,15
224,885,4720,12160,235,224,15
224,886,4967,10335,910,224,15
224,887,4235,10335,35,224,15
224,888,4895,10335,110,224,15
224,889,3710,7985,110,224,15
224,890,4440,12160,985,224,15
224,891,3502,7310,635,224,15
224,892,3850,5710,1510,224,15
224,893,5827,11935,910,224,15
224,894,5365,12160,410,224,15
224,895,4277,12160,35,224,15
224,896,6080,12160,2460,224,15
224,897,4782,11760,635,224,15
224,898,5185,10335,635,224,15
224,899,5027,12160,110,224,15
224,900,5197,12160,2460,224,15
224,901,5165,11635,35,224,15
224,902,5025,11560,635,224,15
224,903,5167,10335,1860,224,15
224,904,5642,12160,110,224,15
224,905,4887,10335,1510,224,15
224,906,5845,12160,635,224,15
224,907,5175,11560,410,224,15
224,908,5810,11560,2735,224,15
224,909,4817,12160,635,224,15
224,910,3875,12160,110,224,15
224,911,4365,10335,985,224,15
224,912,3710,10335,985,224,15
224,913,4512,9810,2735,224,15
224,914,4172,10110,985,224,15
224,915,5535,11560,910,224,15
224,916,3980,10335,985,224,15
224,917,5070,9810,2060,224,15
224,918,4625,12160,35,224,15
224,919,4972,11560,635,224,15
224,920,6087,12160,635,224,15
224,921,5437,10335,1110,224,15
224,922,4912,10335,985,224,15
224,923,3982,11935,235,224,15
224,924,4807,10335,1510,224,15
224,925,3910,12160,635,224,15
224,926,4535,7535,1935,224,15
224,927,4722,10335,235,224,15
224,928,4645,10335,635,224,15
224,929,3310,5160,635,224,15
224,930,4967,12160,35,224,15
224,931,4092,12160,635,224,15
224,932,4642,11760,1935,224,15
224,933,3445,10335,35,224,15
224,934,4175,10335,635,224,15
224,935,4922,12160,635,224,15
224,936,5372,11560,2235,224,15
224,937,5372,10110,985,224,15
224,938,4607,9935,635,224,15
224,939,4457,11760,635,224,15
224,940,5437,11935,910,224,15
224,941,5425,12160,1510,224,15
224,942,4252,10335,985,224,15
224,943,4992,11935,1860,224,15
224,944,4895,10335,235,224,15
224,945,3997,10335,1285,224,15
224,946,5635,11935,635,224,15
224,947,4347,10335,235,224,15
224,948,4895,9735,2235,224,15
224,949,6020,10335,2460,224,15
224,950,4460,12160,635,224,15
224,951,4435,8510,235,224,15
224,952,3735,9810,410,224,15
224,953,5207,10335,110,224,15
224,954,4687,10335,910,224,15
224,955,5052,10335,1860,224,15
224,956,4372,11935,635,224,15
224,957,5712,12160,2460,224,15
224,958,3895,9935,635,224,15
224,959,4250,9735,410,224,15
224,960,4895,10110,1285,224,15
224,961,5262,12160,35,224,15
224,962,5000,10335,635,224,15
224,963,5455,12160,35,224,15
224,964,4362,9735,110,224,15
224,965,5007,11935,110,224,15
224,966,6272,12160,635,224,15
224,967,4562,10335,1935,224,15
224,968,4802,10335,635,224,15
224,969,3792,5710,635,224,15
224,970,4530,12160,410,224,15
224,971,4705,10335,35,224,15
224,972,4610,9935,35,224,15
224,973,3997,12160,635,224,15
224,974,5270,12160,910,224,15
224,975,4600,11635,1860,224,15
224,976,5475,11635,110,224,15
224,977,4807,10110,110,224,15
224,978,4520,10335,1110,224,15
224,979,4632,10110,985,224,15
224,980,4162,11935,235,224,15
224,981,5095,10335,635,224,15
224,982,5025,11935,635,224,15
224,983,4170,12160,235,224,15
224,984,3682,5710,1510,224,15
224,985,4732,10335,910,224,15
224,986,3622,7985,110,224,15
224,987,4827,10335,410,224,15
224,988,4720,12160,410,224,15
224,989,5347,11935,1510,224,15
224,990,4982,10335,985,224,15
224,991,4502,12160,1110,224,15
224,992,4257,10335,635,224,15
224,993,4050,10335,635,224,15
224,994,4440,10335,635,224,15
224,995,3437,7010,110,224,15
224,996,5080,10335,110,224,15
224,997,5380,12160,635,224,15
224,998,4172,10110,35,224,15
224,999,4967,10335,635,224,15
224,1000,4762,12160,110,224,15
224,1001,4702,11760,35,224,15
224,1002,4435,11560,35,224,15
224,1003,5260,11935,1860,224,15
224,1004,5532,11760,110,224,15
224,1005,6115,10335,2460,224,15
224,1006,4365,10335,635,224,15
224,1007,4327,10335,110,224,15
224,1008,5515,12160,635,224,15
224,1009,4727,12160,635,224,15
224,1010,4257,9810,1935,224,15
224,1011,5820,10335,1510,224,15
224,1012,4800,12160,110,224,15
224,1013,5967,10335,1860,224,15
224,1014,3962,9935,1510,224,15
224,1015,5537,10335,110,224,15
224,1016,3982,12160,35,224,15
224,1017,4265,7535,2235,224,15
224,1018,5467,12160,410,224,15
224,1019,4625,11560,110,224,15
224,1020,5172,12160,985,224,15
224,1021,5192,12160,1860,224,15
224,1022,3795,9810,110,224,15
224,1023,4340,12160,35,224,15
224,1024,4605,10335,110,224,15
224,1025,4147,11560,910,224,15
224,1026,5075,10335,1510,224,15
224,1027,4710,10335,235,224,15
224,1028,4510,10335,635,224,15
224,1029,4527,11560,2460,224,15
224,1030,4155,9810,910,224,15
224,1031,4905,10335,1510,224,15
224,1032,4712,10335,910,224,15
224,1033,4520,10335,2060,224,15
224,1034,4727,9810,1510,224,15
224,1035,4802,9735,635,224,15
224,1036,4425,12160,635,224,15
224,1037,5375,12160,1860,224,15
224,1038,4332,10335,1510,224,15
224,1039,4607,12160,35,224,15
224,1040,5365,11760,1935,224,15
224,1041,6262,11935,3335,224,15
224,1042,5105,12160,635,224,15
224,1043,5200,9810,35,224,15
224,1044,4235,9935,910,224,15
224,1045,5652,10110,985,224,15
224,1046,5342,10335,35,224,15
224,1047,4407,8510,35,224,15
224,1048,4955,12160,1110,224,15
224,1049,5607,11635,1510,224,15
224,1050,5445,12160,635,224,15
224,1051,3622,5485,2235,224,15
224,1052,4815,8510,3110,224,15
224,1053,4722,12160,35,224,15
224,1054,4067,9735,1860,224,15
224,1055,4337,11760,35,224,15
224,1056,4880,10335,635,224,15
224,1057,3777,5710,235,224,15
224,1058,4345,10110,1935,224,15
224,1059,4450,10335,1860,224,15
224,1060,3822,10110,110,224,15
224,1061,5070,10335,1860,224,15
224,1062,4405,7535,1510,224,15
224,1063,4540,10335,1285,224,15
224,1064,5077,10335,1935,224,15
224,1065,4442,12160,635,224,15
224,1066,4562,10110,985,224,15
224,1067,4625,10335,635,224,15
224,1068,4797,11760,635,224,15
224,1069,4982,12160,910,224,15
224,1070,5445,12160,1860,224,15
224,1071,4792,10335,910,224,15
224,1072,4775,12160,1510,224,15
224,1073,4632,10335,635,224,15
224,1074,4902,11935,2460,224,15
224,1075,4347,8510,110,224,15
224,1076,4367,8510,635,224,15
224,1077,5565,12160,1935,224,15
224,1078,4252,9935,1510,224,15
224,1079,6002,11760,635,224,15
224,1080,4087,9810,635,224,15
224,1081,4637,10335,1510,224,15
224,1082,5472,12160,35,224,15
224,1083,5080,11760,1510,224,15
224,1084,5355,12160,910,224,15
224,1085,4965,10335,1935,224,15
224,1086,4905,12160,35,224,15
224,1087,4260,11560,35,224,15
224,1088,6207,12160,2235,224,15
224,1089,4442,10335,1285,224,15
224,1090,5167,10335,35,224,15
224,1091,4800,11760,910,224,15
224,1092,4807,12160,1510,224,15
224,1093,4257,12160,1285,224,15
224,1094,4515,12160,35,224,15
224,1095,4807,11560,1285,224,15
224,1096,4730,11635,410,224,15
224,1097,5365,10335,1860,224,15
224,1098,5280,11635,2460,224,15
224,1099,3790,10110,35,224,15
224,1100,3702,10335,110,224,15
224,1101,5070,12160,410,224,15
224,1102,4912,9935,410,224,15
224,1103,4797,8510,2235,224,15
224,1104,4607,8285,910,224,15
224,1105,3692,5710,410,224,15
224,1106,5705,11560,1510,224,15
224,1107,5182,10335,35,224,15
224,1108,4597,8510,2060,224,15
224,1109,4465,12160,110,224,15
224,1110,4712,10335,1860,224,15
224,1111,5015,8510,1935,224,15
224,1112,4190,10110,35,224,15
224,1113,6072,10335,2460,224,15
224,1114,4745,10335,110,224,15
224,1115,4722,10335,910,224,15
224,1116,4807,10335,635,224,15
224,1117,5150,10335,35,224,15
224,1118,5250,10335,2060,224,15
224,1119,4465,10335,635,224,15
224,1120,4902,9735,2460,224,15
224,1121,4352,11760,635,224,15
224,1122,4442,10335,635,224,15
224,1123,3507,7535,35,224,15
224,1124,4042,11560,35,224,15
224,1125,5430,12160,1935,224,15
224,1126,4157,11760,1285,224,15
224,1127,5712,11560,1860,224,15
224,1128,4547,11935,635,224,15
224,1129,4800,11935,635,224,15
224,1130,4235,8110,635,224,15
224,1131,4260,9810,635,224,15
224,1132,5245,11760,1110,224,15
224,1133,6102,12160,2235,224,15
224,1134,5372,11635,635,224,15
224,1135,5720,10335,985,224,15
224,1136,3892,11635,110,224,15
224,1137,4555,12160,35,224,15
224,1138,4737,10335,1935,224,15
224,1139,3537,7910,635,224,15
224,1140,5270,12160,985,224,15
224,1141,4170,7535,635,224,15
224,1142,6010,12160,2460,224,15
224,1143,5097,10335,1285,224,15
224,1144,5367,10335,985,224,15
224,1145,5270,10335,1935,224,15
224,1146,5077,11635,635,224,15
224,1147,4322,9735,1110,224,15
224,1148,4905,11635,110,224,15
224,1149,4277,8510,1860,224,15
224,1150,5835,12160,110,224,15
224,1151,4142,7535,35,224,15
224,1152,5155,11635,35,224,15
224,1153,4650,10110,985,224,15
224,1154,5280,10110,35,224,15
224,1155,3500,7135,235,224,15
224,1156,3997,8285,910,224,15
224,1157,4720,9935,1935,224,15
224,1158,3885,10335,235,224,15
224,1159,4885,10335,985,224,15
224,1160,5112,10335,635,224,15
224,1161,5435,11560,635,224,15
224,1162,4137,8510,35,224,15
224,1163,4912,11560,635,224,15
224,1164,4637,11935,410,224,15
224,1165,3962,10335,1510,224,15
224,1166,5167,12160,35,224,15
224,1167,5102,10335,110,224,15
224,1168,4555,9810,635,224,15
224,1169,4982,10335,1510,224,15
224,1170,4165,10335,635,224,15
224,1171,5470,12160,1285,224,15
224,1172,3692,6935,635,224,15
224,1173,4730,10335,635,224,15
224,1174,5175,11635,1510,224,15
224,1175,4820,10335,410,224,15
224,1176,4050,7535,2235,224,15
224,1177,5007,10335,410,224,15
224,1178,5150,11560,910,224,15
224,1179,4267,10335,110,224,15
224,1180,3795,7535,985,224,15
224,1181,5410,9935,2460,224,15
224,1182,3910,10335,410,224,15
224,1183,5360,10335,1285,224,15
224,1184,4537,9810,635,224,15
224,1185,4807,12160,1285,224,15
224,1186,4535,9935,410,224,15
224,1187,5645,10335,2460,224,15
224,1188,4990,10335,635,224,15
224,1189,4415,10335,635,224,15
224,1190,5547,12160,110,224,15
224,1191,5540,10335,2460,224,15
224,1192,4520,10110,1110,224,15
224,1193,4192,10335,110,224,15
224,1194,4835,10335,635,224,15
224,1195,4810,10110,635,224,15
224,1196,4597,10335,1510,224,15
224,1197,5172,10335,1510,224,15
224,1198,6385,12160,635,224,15
224,1199,3432,12160,35,224,15
224,1200,5097,11560,110,224,15
224,1201,4417,8510,35,224,15
224,1202,4520,12160,910,224,15
224,1203,5172,11935,1510,224,15
224,1204,5455,10335,985,224,15
224,1205,5375,12160,410,224,15
224,1206,4445,10110,35,224,15
224,1207,5200,12160,635,224,15
224,1208,5285,10335,1860,224,15
224,1209,5102,10110,635,224,15
224,1210,3727,8285,410,224,15
224,1211,5827,11935,985,224,15
224,1212,4432,8110,635,224,15
224,1213,5375,11935,1860,224,15
224,1214,3507,7135,35,224,15
224,1215,4357,10335,985,224,15
224,1216,5340,11760,35,224,15
224,1217,5087,10335,2235,224,15
224,1218,5835,10335,1285,224,15
224,1219,4355,8510,985,224,15
224,1220,5985,12160,985,224,15
224,1221,4640,10335,635,224,15
224,1222,3647,9810,410,224,15
224,1223,4440,9810,1510,224,15
224,1224,4902,12160,235,224,15
224,1225,5475,11935,1285,224,15
224,1226,5720,12160,1510,224,15
224,1227,4917,10110,985,224,15
224,1228,4247,6935,35,224,15
224,1229,4417,11560,910,224,15
224,1230,6262,11760,2460,224,15
224,1231,4815,8510,985,224,15
224,1232,5710,9935,2460,224,15
224,1233,4805,11635,1510,224,15
224,1234,3990,10335,110,224,15
224,1235,4240,7135,1860,224,15
224,1236,4155,9810,635,224,15
224,1237,4905,9935,110,224,15
224,1238,3552,8510,235,224,15
224,1239,6252,11560,2810,224,15
224,1240,3700,9935,235,224,15
224,1241,3982,10335,635,224,15
224,1242,5172,12160,985,224,15
224,1243,3980,8510,985,224,15
224,1244,4155,12160,35,224,15
224,1245,4790,12160,910,224,15
224,1246,3797,12160,410,224,15
224,1247,4810,11935,1510,224,15
224,1248,5245,12160,1510,224,15
224,1249,4642,12160,110,224,15
224,1250,5730,12160,2735,224,15
224,1251,4537,10335,635,224,15
224,1252,5455,12160,1285,224,15
224,1253,4160,10335,110,224,15
224,1254,4882,12160,110,224,15
224,1255,4260,10335,635,224,15
224,1256,4895,12160,35,224,15
224,1257,4992,10335,910,224,15
224,1258,3247,5710,635,224,15
224,1259,4075,9935,35,224,15
224,1260,4552,12160,410,224,15
224,1261,4807,12160,1935,224,15
224,1262,4885,11760,1110,224,15
224,1263,5365,10335,985,224,15
224,1264,5007,11560,410,224,15
224,1265,4077,10335,35,224,15
224,1266,4710,9810,110,224,15
224,1267,3955,10335,1110,224,15
224,1268,4152,9935,235,224,15
224,1269,5470,10335,1860,224,15
224,1270,4715,11935,35,224,15
224,1271,4362,10110,635,224,15
224,1272,3980,8285,635,224,15
224,1273,4905,12160,910,224,15
224,1274,4345,8510,110,224,15
224,1275,4895,10335,110,224,15
224,1276,5025,10335,110,224,15
224,1277,5540,10335,1510,224,15
224,1278,6177,12160,1510,224,15
224,1279,5452,11760,110,224,15
224,1280,3815,12160,1285,224,15
224,1281,5000,10335,35,224,15
224,1282,4720,12160,985,224,15
224,1283,4170,8510,985,224,15
224,1284,4530,8510,1510,224,15
224,1285,3997,8510,635,224,15
224,1286,3345,8510,35,224,15
224,1287,5452,10335,1510,224,15
224,1288,4417,12160,235,224,15
224,1289,4457,10335,110,224,15
224,1290,4370,9935,635,224,15
224,1291,4807,12160,635,224,15
224,1292,5110,10335,110,224,15
224,1293,4902,10335,110,224,15
224,1294,4345,8510,635,224,15
224,1295,4892,11560,635,224,15
224,1296,4790,9935,2060,224,15
224,1297,5652,12160,635,224,15
224,1298,4832,10335,635,224,15
224,1299,4075,9810,635,224,15
224,1300,4710,12160,985,224,15
224,1301,5002,12160,35,224,15
224,1302,5202,10335,1510,224,15
224,1303,3777,7535,635,224,15
224,1304,4225,10335,1510,224,15
224,1305,4530,12160,635,224,15
224,1306,4060,10335,635,224,15
224,1307,4732,10335,35,224,15
224,1308,3892,10335,110,224,15
224,1309,5150,10335,1510,224,15
224,1310,5547,10335,1510,224,15
224,1311,5737,12160,2460,224,15
224,1312,5165,9935,1860,224,15
224,1313,4237,7535,35,224,15
224,1314,4687,9735,1860,224,15
224,1315,4555,8285,1510,224,15
224,1316,4972,9935,910,224,15
224,1317,5550,12160,1860,224,15
224,1318,4627,10110,2460,224,15
224,1319,5730,12160,1510,224,15
224,1320,5277,11935,1935,224,15
224,1321,4187,10110,1935,224,15
224,1322,5190,10335,635,224,15
224,1323,4982,10335,410,224,15
224,1324,5357,10335,985,224,15
224,1325,5260,12160,110,224,15
224,1326,5532,10335,1860,224,15
224,1327,4440,9735,1935,224,15
224,1328,4075,9735,635,224,15
224,1329,4635,11760,35,224,15
224,1330,4722,9735,910,224,15
224,1331,4892,10110,635,224,15
224,1332,5347,11760,1935,224,15
224,1333,5087,10335,635,224,15
224,1334,4345,10335,635,224,15
224,1335,4727,10335,635,224,15
224,1336,4067,7910,635,224,15
224,1337,4705,11635,910,224,15
224,1338,3085,10335,110,224,15
224,1339,4057,9735,235,224,15
224,1340,4320,8110,2460,224,15
224,1341,3615,5710,635,224,15
224,1342,5445,12160,1935,224,15
224,1343,4992,9735,910,224,15
224,1344,4075,10335,35,224,15
224,1345,4052,9935,35,224,15
224,1346,5365,12160,635,224,15
224,1347,4312,9935,635,224,15
224,1348,5382,10335,35,224,15
224,1349,4632,10335,635,224,15
224,1350,4622,10335,1860,224,15
224,1351,5262,11560,1935,224,15
224,1352,4617,10335,635,224,15
224,1353,4807,11560,110,224,15
224,1354,4345,12160,35,224,15
224,1355,5557,12160,110,224,15
224,1356,4615,11635,635,224,15
224,1357,4982,12160,635,224,15
224,1358,4440,10335,1510,224,15
224,1359,5425,10335,35,224,15
224,1360,4957,11560,635,224,15
224,1361,4832,12160,635,224,15
224,1362,3630,9935,110,224,15
224,1363,5015,9735,635,224,15
224,1364,4177,7010,1510,224,15
224,1365,4040,7535,1510,224,15
224,1366,4270,10335,410,224,15
224,1367,4555,10110,410,224,15
224,1368,4522,12160,110,224,15
224,1369,4367,10335,635,224,15
224,1370,4547,12160,635,224,15
224,1371,4277,11560,410,224,15
224,1372,3517,7135,410,224,15
224,1373,3772,8510,35,224,15
224,1374,3170,5185,35,224,15
224,1375,4975,9735,910,224,15
224,1376,3970,7985,635,224,15
224,1377,3612,7135,635,224,15
224,1378,4425,10335,1110,224,15
224,1379,5192,9935,1860,224,15
224,1380,5450,12160,635,224,15
224,1381,4565,10110,410,224,15
224,1382,5012,10335,635,224,15
224,1383,4065,9810,985,224,15
224,1384,5555,11935,1510,224,15
224,1385,4717,9935,1860,224,15
224,1386,5630,11560,1510,224,15
224,1387,4832,11935,1935,224,15
224,1388,4425,12160,1860,224,15
224,1389,4600,11560,1110,224,15
224,1390,5915,11935,1110,224,15
224,1391,3352,5710,1860,224,15
224,1392,4277,10335,35,224,15
224,1393,4425,10335,1110,224,15
224,1394,5157,9935,35,224,15
224,1395,3877,10335,1510,224,15
224,1396,4632,9935,110,224,15
224,1397,4982,11560,1935,224,15
224,1398,5460,12160,1510,224,15
224,1399,5162,10335,1935,224,15
224,1400,4827,9810,35,224,15
224,1401,3995,12160,110,224,15
224,1402,5172,10335,110,224,15
224,1403,4607,9935,1510,224,15
224,1404,4987,11635,2060,224,15
224,1405,4130,7985,910,224,15
224,1406,5077,10335,1510,224,15
224,1407,5280,11560,1510,224,15
224,1408,3787,9810,110,224,15
224,1409,4432,11935,635,224,15
224,1410,4077,10110,1510,224,15
224,1411,3900,12160,35,224,15
224,1412,3890,7535,410,224,15
224,1413,3055,7535,110,224,15
224,1414,4722,9735,635,224,15
224,1415,4800,12160,235,224,15
224,1416,4877,9935,985,224,15
224,1417,3700,5710,1110,224,15
224,1418,4512,12160,35,224,15
224,1419,4642,12160,635,224,15
224,1420,5442,12160,2235,224,15
224,1421,5277,12160,635,224,15
224,1422,4467,10110,1510,224,15
224,1423,3867,5710,2460,224,15
224,1424,4547,11935,635,224,15
224,1425,4172,8110,635,224,15
224,1426,3100,8510,635,224,15
224,1427,5995,11560,110,224,15
224,1428,4965,11560,110,224,15
224,1429,4512,9935,1860,224,15
224,1430,5532,10335,2460,224,15
224,1431,5702,12160,635,224,15
224,1432,4425,10335,35,224,15
224,1433,4362,10335,985,224,15
224,1434,4842,9810,110,224,15
224,1435,4790,12160,910,224,15
224,1436,5095,11560,1510,224,15
224,1437,3817,10110,110,224,15
224,1438,4915,11635,910,224,15
224,1439,5452,12160,110,224,15
224,1440,5645,12160,110,224,15
224,1441,4650,10110,110,224,15
224,1442,5372,11760,1285,224,15
224,1443,4190,11935,35,224,15
224,1444,5522,10335,1860,224,15
224,1445,4435,10335,635,224,15
224,1446,5445,12160,635,224,15
224,1447,5447,12160,35,224,15
224,1448,4722,9810,1285,224,15
224,1449,4527,9810,985,224,15
224,1450,5462,10335,35,224,15
224,1451,4712,10335,2460,224,15
224,1452,4417,10335,235,224,15
224,1453,4280,7535,410,224,15
224,1454,4982,10335,35,224,15
224,1455,5607,12160,1510,224,15
224,1456,4075,10335,110,224,15
224,1457,4432,12160,910,224,15
224,1458,5540,10335,1510,224,15
224,1459,5907,12160,35,224,15
224,1460,5525,11560,1510,224,15
224,1461,5237,11560,1110,224,15
224,1462,3952,7135,2060,224,15
224,1463,3977,5710,635,224,15
224,1464,4930,10335,1860,224,15
224,1465,4265,8110,985,224,15
224,1466,4782,11760,910,224,15
224,1467,4590,8510,1510,224,15
224,1468,6077,11935,2460,224,15
224,1469,3725,7310,410,224,15
224,1470,4442,12160,35,224,15
224,1471,5252,11760,985,224,15
224,1472,4970,12160,110,224,15
224,1473,5242,12160,35,224,15
224,1474,6192,11760,1935,224,15
224,1475,4422,10335,1510,224,15
224,1476,4632,8510,1935,224,15
224,1477,5280,12160,35,224,15
224,1478,4562,12160,985,224,15
224,1479,3430,5710,635,224,15
224,1480,4267,11635,110,224,15
224,1481,4530,10335,110,224,15
224,1482,3440,8510,635,224,15
224,1483,4082,10335,985,224,15
224,1484,3780,5710,235,224,15
224,1485,4327,9935,635,224,15
224,1486,5975,12160,635,224,15
224,1487,4680,8510,235,224,15
224,1488,5175,11760,35,224,15
224,1489,4720,11635,35,224,15
224,1490,4422,9735,635,224,15
224,1491,4342,8110,1935,224,15
224,1492,5072,12160,1510,224,15
224,1493,4172,9935,410,224,15
224,1494,5255,12160,635,224,15
224,1495,4345,11760,635,224,15
224,1496,4542,11935,910,224,15
224,1497,4520,9935,1510,224,15
224,1498,3867,7910,35,224,15
224,1499,4720,10110,1510,224,15
224,1500,4992,10335,1510,224,15
224,1501,4632,9735,1860,224,15
224,1502,4712,11935,35,224,15
224,1503,4737,12160,910,224,15
224,1504,4545,11635,110,224,15
224,1505,4140,9735,1510,224,15
224,1506,5555,12160,635,224,15
224,1507,2850,5710,35,224,15
224,1508,4815,10335,2235,224,15
224,1509,4712,10335,1860,224,15
224,1510,5347,10335,1860,224,15
224,1511,4152,10335,635,224,15
224,1512,5380,10335,1510,224,15
224,1513,5645,11935,35,224,15
224,1514,4450,10335,1285,224,15
224,1515,4572,10335,635,224,15
224,1516,4155,10335,110,224,15
224,1517,3990,8510,110,224,15
224,1518,3972,8510,110,224,15
224,1519,4920,10335,635,224,15
224,1520,3700,5710,1510,224,15
224,1521,3885,9935,985,224,15
224,1522,5287,10335,1285,224,15
224,1523,4442,10335,35,224,15
224,1524,4162,12160,1510,224,15
224,1525,4160,7985,2460,224,15
224,1526,5167,10335,1860,224,15
224,1527,4195,9810,110,224,15
224,1528,4790,9935,1510,224,15
224,1529,5095,12160,1285,224,15
224,1530,5827,12160,2235,224,15
224,1531,4710,10335,1510,224,15
224,1532,4897,12160,910,224,15
224,1533,4875,11760,235,224,15
224,1534,5082,10335,2460,224,15
224,1535,5077,11935,910,224,15
224,1536,4252,10335,635,224,15
224,1537,5625,12160,635,224,15
224,1538,3607,8510,635,224,15
224,1539,5165,10335,635,224,15
224,1540,5802,11560,35,224,15
224,1541,4425,9935,1285,224,15
224,1542,4800,10335,1860,224,15
224,1543,3867,7135,635,224,15
224,1544,4982,10335,1110,224,15
224,1545,4417,12160,1510,224,15
224,1546,5530,12160,910,224,15
224,1547,4730,10110,2235,224,15
224,1548,4827,12160,910,224,15
224,1549,4732,10110,35,224,15
224,1550,4355,10335,35,224,15
224,1551,4622,9935,110,224,15
224,1552,4972,9810,2810,224,15
224,1553,4345,9810,1285,224,15
224,1554,4555,10335,110,224,15
224,1555,4530,11560,1510,224,15
224,1556,5085,10335,2235,224,15
224,1557,3857,7535,235,224,15
224,1558,4552,10335,110,224,15
224,1559,4145,8110,35,224,15
224,1560,4095,10335,35,224,15
224,1561,3910,10335,35,224,15
224,1562,5155,11635,910,224,15
224,1563,5425,11760,35,224,15
224,1564,4422,6935,1860,224,15
224,1565,3770,5710,635,224,15
224,1566,4085,11560,110,224,15
224,1567,4600,12160,1510,224,15
224,1568,3607,7910,985,224,15
224,1569,4252,12160,410,224,15
224,1570,4747,12160,35,224,15
224,1571,4885,11560,635,224,15
224,1572,4732,10110,1510,224,15
224,1573,4982,8510,1860,224,15
224,1574,3817,10335,410,224,15
224,1575,4722,12160,235,224,15
224,1576,4502,10335,910,224,15
224,1577,3695,8510,35,224,15
224,1578,4905,10335,635,224,15
224,1579,4000,10335,35,224,15
224,1580,4432,10335,35,224,15
224,1581,4505,9935,635,224,15
224,1582,4325,12160,635,224,15
224,1583,5887,11635,1860,224,15
224,1584,4242,8510,1860,224,15
224,1585,5077,11760,1935,224,15
224,1586,5065,10335,2060,224,15
224,1587,3972,7910,110,224,15
224,1588,5157,11560,235,224,15
224,1589,4420,7010,2060,224,15
224,1590,3682,7535,1110,224,15
224,1591,4345,8510,1510,224,15
224,1592,3612,7535,985,224,15
224,1593,4412,7535,635,224,15
224,1594,5442,11760,635,224,15
224,1595,4530,12160,1285,224,15
224,1596,5060,12160,2460,224,15
224,1597,3805,8510,35,224,15
224,1598,5087,10335,635,224,15
224,1599,4260,8510,1860,224,15
224,1600,4957,8510,1860,224,15
224,1601,5147,11560,1510,224,15
224,1602,3990,12160,1510,224,15
224,1603,5697,11760,2460,224,15
224,1604,5000,11635,1510,224,15
224,1605,4187,10335,635,224,15
224,1606,4060,9735,635,224,15
224,1607,5462,12160,235,224,15
224,1608,4067,9810,35,224,15
224,1609,4782,10335,110,224,15
224,1610,4797,9935,410,224,15
224,1611,4607,11560,1935,224,15
224,1612,4782,8510,1860,224,15
224,1613,5427,12160,2735,224,15
224,1614,3895,8285,635,224,15
224,1615,4635,10335,35,224,15
224,1616,5260,11760,1510,224,15
224,1617,4357,10335,110,224,15
224,1618,4880,11635,910,224,15
224,1619,4260,10335,635,224,15
224,1620,4267,8510,1510,224,15
224,1621,5285,11935,2460,224,15
224,1622,3905,10110,410,224,15
224,1623,4712,10335,635,224,15
224,1624,4905,12160,635,224,15
224,1625,5147,12160,2060,224,15
224,1626,5565,10335,2460,224,15
224,1627,4047,5710,2060,224,15
224,1628,5620,11760,910,224,15
224,1629,5530,10335,635,224,15
224,1630,4990,12160,1510,224,15
224,1631,4162,10335,1510,224,15
224,1632,4227,9735,910,224,15
224,1633,4430,8510,1935,224,15
224,1634,5070,10335,1860,224,15
224,1635,4645,9735,1510,224,15
224,1636,4530,8510,985,224,15
224,1637,5445,12160,1510,224,15
224,1638,5080,11760,1510,224,15
224,1639,5187,10335,1510,224,15
224,1640,4930,12160,410,224,15
224,1641,4607,8285,985,224,15
224,1642,4337,7910,635,224,15
224,1643,4642,11560,635,224,15
224,1644,5197,10335,35,224,15
224,1645,3955,7910,635,224,15
224,1646,5182,12160,635,224,15
224,1647,4337,11760,110,224,15
224,1648,5620,12160,1510,224,15
224,1649,4267,10335,1860,224,15
224,1650,4355,10110,1860,224,15
224,1651,3972,12160,110,224,15
224,1652,4615,10335,1285,224,15
224,1653,3185,5710,635,224,15
224,1654,5060,9810,1860,224,15
224,1655,4165,10335,635,224,15
224,1656,5365,10335,635,224,15
224,1657,4722,10335,410,224,15
224,1658,4335,7535,110,224,15
224,1659,4372,10110,110,224,15
224,1660,4555,11635,635,224,15
224,1661,3892,10335,35,224,15
224,1662,4337,11935,1860,224,15
224,1663,4257,10335,35,224,15
