Iterations,Generation,Generation Average Fitness,Generation Best Fitness,Generation Worst Fitness,Population Size,Population Best Fitness
219,1641,4846,12160,1490,219,385
219,1642,6143,12160,2445,219,385
219,1643,3746,5710,635,219,385
219,1644,5488,12160,635,219,385
219,1645,4018,10335,620,219,385
219,1646,4478,10335,620,219,385
219,1647,5130,12140,2440,219,385
219,1648,4843,10335,625,219,385
219,1649,4756,12160,615,219,385
219,1650,5307,12140,635,219,385
219,1651,5402,10335,2445,219,385
219,1652,5404,12145,615,219,385
219,1653,5501,10335,635,219,385
219,1654,5961,12160,1510,219,385
219,1655,5586,10335,635,219,385
219,1656,4383,10315,635,219,385
219,1657,5594,12160,620,219,385
219,1658,4209,10325,615,219,385
219,1659,5498,10335,635,219,385
219,1660,4304,10320,630,219,385
219,1661,4940,10335,635,219,385
219,1662,4851,12160,635,219,385
219,1663,4835,12160,1490,219,385
219,1664,4930,12145,615,219,385
219,1665,4931,10335,2460,219,385
219,1666,5211,12160,620,219,385
219,1667,4671,12145,635,219,385
219,1668,4663,10335,1510,219,385
219,1669,4488,12160,635,219,385
219,1670,4382,10335,630,219,385
219,1671,3928,7530,620,219,385
219,1672,4211,10335,620,219,385
219,1673,4958,10335,635,219,385
219,1674,4941,10335,2440,219,385
219,1675,4585,10335,615,219,385
219,1676,5131,10335,2445,219,385
219,1677,6230,12160,1500,219,385
219,1678,5854,12140,1510,219,385
219,1679,5586,12140,1505,219,385
219,1680,5220,10335,1505,219,385
219,1681,4393,10335,620,219,385
219,1682,4383,10315,635,219,385
219,1683,4748,8500,2445,219,385
219,1684,4833,7535,2460,219,385
219,1685,5403,12150,630,219,385
219,1686,4940,12145,615,219,385
219,1687,4766,12160,635,219,385
219,1688,5213,10335,1495,219,385
219,1689,5306,12160,635,219,385
219,1690,4757,12160,620,219,385
219,1691,5951,12160,1510,219,385
219,1692,5212,10330,635,219,385
219,1693,5315,12160,615,219,385
219,1694,5490,12160,625,219,385
219,1695,5487,10335,2460,219,385
219,1696,4941,10320,635,219,385
219,1697,4673,10335,625,219,385
219,1698,5392,12160,620,219,385
219,1699,4572,12160,2445,219,385
219,1700,5131,12160,1510,219,385
219,1701,4489,10335,635,219,385
219,1702,5584,10335,635,219,385
219,1703,5673,12145,635,219,385
219,1704,4843,12160,635,219,385
219,1705,4767,10335,635,219,385
219,1706,4393,10335,630,219,385
219,1707,5961,12160,620,219,385
219,1708,4394,12145,620,219,385
219,1709,4768,10335,635,219,385
219,1710,4846,10330,1490,219,385
219,1711,5490,12140,1500,219,385
219,1712,3843,10320,635,219,385
219,1713,4114,10330,620,219,385
219,1714,4380,7535,1490,219,385
219,1715,5498,10335,635,219,385
219,1716,4755,12140,620,219,385
219,1717,4490,10325,630,219,385
219,1718,4120,8510,635,219,385
219,1719,4855,12150,630,219,385
219,1720,4390,12155,625,219,385
219,1721,5593,12160,615,219,385
219,1722,4853,12160,620,219,385
219,1723,4940,10335,635,219,385
219,1724,3843,10335,625,219,385
219,1725,4028,10315,635,219,385
219,1726,5578,12155,1490,219,385
219,1727,4197,7535,635,219,385
219,1728,5585,12140,635,219,385
219,1729,4471,10315,1510,219,385
219,1730,4940,12155,1510,219,385
219,1731,4478,12155,635,219,385
219,1732,5038,10330,1510,219,385
219,1733,6048,12160,620,219,385
219,1734,3928,5710,1505,219,385
219,1735,5124,12150,1510,219,385
219,1736,4943,12160,615,219,385
219,1737,5595,10335,625,219,385
219,1738,5500,12160,635,219,385
219,1739,4566,10335,615,219,385
219,1740,5221,12160,635,219,385
219,1741,5308,12160,1500,219,385
219,1742,4853,12140,1510,219,385
219,1743,4200,10330,1490,219,385
219,1744,4853,12160,635,219,385
219,1745,6045,12145,2440,219,385
219,1746,5495,12160,635,219,385
219,1747,4758,10335,1490,219,385
219,1748,4746,7525,635,219,385
219,1749,4393,10320,635,219,385
219,1750,5411,12160,635,219,385
219,1751,4660,10325,620,219,385
219,1752,5501,10335,1495,219,385
219,1753,5873,12145,635,219,385
219,1754,5586,12155,630,219,385
219,1755,5028,12160,1510,219,385
219,1756,5863,12160,635,219,385
219,1757,4296,12145,620,219,385
219,1758,4296,8495,615,219,385
219,1759,5404,12160,620,219,385
219,1760,4941,10320,620,219,385
219,1761,4576,10335,620,219,385
219,1762,5038,12155,630,219,385
219,1763,5044,10335,635,219,385
219,1764,4573,8490,2460,219,385
219,1765,5672,12160,2450,219,385
219,1766,4287,10325,1490,219,385
219,1767,4933,12160,1490,219,385
219,1768,4946,8510,2440,219,385
219,1769,5018,8490,1510,219,385
219,1770,3836,8495,620,219,385
219,1771,4951,10335,620,219,385
219,1772,4949,12145,635,219,385
219,1773,5853,12160,3330,219,385
219,1774,3833,7535,630,219,385
219,1775,4471,10335,1510,219,385
219,1776,4489,10335,620,219,385
219,1777,4471,8495,2460,219,385
219,1778,4671,10325,635,219,385
219,1779,5680,10335,620,219,385
219,1780,4018,8505,1510,219,385
219,1781,4298,10335,630,219,385
219,1782,4576,8505,620,219,385
219,1783,3930,10330,630,219,385
219,1784,4670,10315,2455,219,385
219,1785,3843,10335,620,219,385
219,1786,4025,10320,615,219,385
219,1787,4948,12150,635,219,385
219,1788,5586,10335,620,219,385
219,1789,4670,10315,635,219,385
219,1790,4394,10335,620,219,385
219,1791,5403,10335,1510,219,385
219,1792,5393,12160,1500,219,385
219,1793,4390,10330,625,219,385
219,1794,5124,12160,1505,219,385
219,1795,4393,10335,635,219,385
219,1796,4285,7515,620,219,385
219,1797,6231,12160,630,219,385
219,1798,5126,10335,615,219,385
219,1799,5123,10335,635,219,385
219,1800,6778,12160,620,219,385
219,1801,4486,12160,635,219,385
219,1802,4478,10315,635,219,385
219,1803,5315,12160,630,219,385
219,1804,4481,12150,1505,219,385
219,1805,4670,10335,625,219,385
219,1806,3563,5710,1495,219,385
219,1807,4568,10335,635,219,385
219,1808,5770,10335,635,219,385
219,1809,4017,8510,615,219,385
219,1810,6142,12160,2440,219,385
219,1811,4487,10335,635,219,385
219,1812,5585,10335,2440,219,385
219,1813,5858,12160,630,219,385
219,1814,4209,12160,1510,219,385
219,1815,4747,12160,1510,219,385
219,1816,5037,12155,1510,219,385
219,1817,4478,10335,630,219,385
219,1818,5575,12160,1495,219,385
219,1819,5220,10335,625,219,385
219,1820,4662,10315,635,219,385
219,1821,5211,12160,635,219,385
219,1822,5210,12160,620,219,385
219,1823,4948,12160,635,219,385
219,1824,4940,10315,620,219,385
219,1825,5940,12150,2450,219,385
219,1826,5585,12145,615,219,385
219,1827,5946,10335,1495,219,385
219,1828,4025,10330,615,219,385
219,1829,4652,12150,1510,219,385
219,1830,4845,12150,635,219,385
219,1831,5123,10335,615,219,385
219,1832,4295,8495,615,219,385
219,1833,4565,12155,625,219,385
219,1834,5487,12155,635,219,385
219,1835,5218,12160,615,219,385
219,1836,5489,12150,1490,219,385
219,1837,5112,12140,1510,219,385
219,1838,5410,12150,2440,219,385
219,1839,4389,12150,615,219,385
219,1840,4200,10335,625,219,385
219,1841,4845,12160,630,219,385
219,1842,4757,10325,2450,219,385
219,1843,5027,10325,625,219,385
219,1844,5768,12160,620,219,385
219,1845,4944,10315,1495,219,385
219,1846,5490,12160,1510,219,385
219,1847,4025,10330,615,219,385
219,1848,5394,12155,1495,219,385
219,1849,5497,12150,1500,219,385
219,1850,4585,10335,615,219,385
219,1851,4583,10320,630,219,385
219,1852,5211,10335,1495,219,385
219,1853,4756,10330,1510,219,385
219,1854,5131,10335,630,219,385
219,1855,4296,10335,1505,219,385
219,1856,4672,8510,635,219,385
219,1857,5211,12155,620,219,385
219,1858,4950,12140,635,219,385
219,1859,4853,10315,635,219,385
219,1860,5209,12145,2460,219,385
219,1861,4747,8510,1510,219,385
219,1862,5306,10330,1495,219,385
219,1863,5402,12160,1490,219,385
219,1864,5221,10330,615,219,385
219,1865,5306,12160,2445,219,385
219,1866,5203,10335,3315,219,385
219,1867,4295,8510,615,219,385
219,1868,4671,10335,630,219,385
219,1869,5208,12160,2455,219,385
219,1870,4020,8510,635,219,385
219,1871,5305,10325,635,219,385
219,1872,5768,10335,2445,219,385
219,1873,4836,10335,1490,219,385
219,1874,4114,10335,1510,219,385
219,1875,4026,10320,615,219,385
219,1876,6231,12160,625,219,385
219,1877,4673,10335,615,219,385
219,1878,5217,10335,2445,219,385
219,1879,6128,12145,1505,219,385
219,1880,5943,12160,2460,219,385
219,1881,5308,12160,1500,219,385
219,1882,5035,10335,635,219,385
219,1883,5478,10335,2445,219,385
219,1884,5681,12160,2440,219,385
219,1885,4941,10335,615,219,385
219,1886,5038,10335,625,219,385
219,1887,4115,8510,1510,219,385
219,1888,4758,10315,635,219,385
219,1889,4678,10335,615,219,385
219,1890,3737,7535,635,219,385
219,1891,5218,8510,2440,219,385
219,1892,5306,10325,2460,219,385
219,1893,5028,12145,635,219,385
219,1894,5864,12160,620,219,385
219,1895,5126,12145,635,219,385
219,1896,5130,12145,620,219,385
219,1897,4941,10325,630,219,385
219,1898,5218,12155,615,219,385
219,1899,3928,7535,620,219,385
219,1900,4661,12150,625,219,385
219,1901,4941,10335,620,219,385
219,1902,6673,12160,3325,219,385
219,1903,4856,10325,630,219,385
219,1904,5319,12155,630,219,385
219,1905,6046,12140,2440,219,385
219,1906,6221,12160,1495,219,385
219,1907,5494,10335,2440,219,385
219,1908,4854,10320,620,219,385
219,1909,4933,10330,1510,219,385
219,1910,4854,10335,1490,219,385
219,1911,4566,8510,1505,219,385
219,1912,5038,12150,625,219,385
219,1913,4756,10330,1510,219,385
219,1914,4026,8510,620,219,385
219,1915,3846,8510,615,219,385
219,1916,3930,8510,1500,219,385
219,1917,4298,10335,615,219,385
219,1918,5318,10335,630,219,385
219,1919,4846,12155,615,219,385
219,1920,5775,12160,635,219,385
219,1921,4757,12160,2445,219,385
219,1922,5133,10335,635,219,385
219,1923,4566,10315,635,219,385
219,1924,4670,10315,635,219,385
219,1925,3757,8505,620,219,385
219,1926,4576,12160,635,219,385
219,1927,5222,10335,1490,219,385
219,1928,5499,10335,2445,219,385
219,1929,3745,7535,615,219,385
219,1930,5403,12160,1495,219,385
219,1931,4307,10335,620,219,385
219,1932,5046,12160,615,219,385
219,1933,5863,12150,1490,219,385
219,1934,6498,12160,2460,219,385
219,1935,6230,12160,625,219,385
219,1936,5133,10330,630,219,385
219,1937,5221,10335,615,219,385
219,1938,4477,12140,630,219,385
219,1939,4950,10335,1510,219,385
219,1940,4663,10335,630,219,385
219,1941,4758,10335,620,219,385
219,1942,4850,10325,635,219,385
219,1943,4845,10315,1510,219,385
219,1944,3928,7535,620,219,385
219,1945,4664,12160,620,219,385
219,1946,5848,10335,1510,219,385
219,1947,4198,7535,2445,219,385
219,1948,5210,12160,1490,219,385
219,1949,3930,10335,1500,219,385
219,1950,5577,10335,3315,219,385
219,1951,4661,8510,635,219,385
219,1952,4941,10315,1490,219,385
219,1953,4208,10335,1505,219,385
219,1954,4663,10335,1510,219,385
219,1955,6048,12140,1490,219,385
219,1956,5757,10335,2460,219,385
219,1957,4574,12160,635,219,385
219,1958,5671,12160,635,219,385
219,1959,4669,12160,615,219,385
219,1960,4400,10335,615,219,385
219,1961,5123,12155,1490,219,385
219,1962,5384,8495,1510,219,385
219,1963,4663,10335,1510,219,385
219,1964,5027,10335,1490,219,385
219,1965,4471,8495,2445,219,385
219,1966,5501,10335,620,219,385
219,1967,5863,12160,2440,219,385
219,1968,5224,10335,1495,219,385
219,1969,5133,12140,630,219,385
219,1970,4759,12155,630,219,385
219,1971,5941,12160,2450,219,385
219,1972,4749,8510,1490,219,385
219,1973,4297,12160,625,219,385
219,1974,4756,12160,635,219,385
219,1975,5684,12160,630,219,385
219,1976,4846,10335,630,219,385
219,1977,4393,10335,635,219,385
219,1978,4576,10335,1490,219,385
219,1979,5583,12155,635,219,385
219,1980,4947,12145,615,219,385
219,1981,4487,12140,630,219,385
219,1982,3748,8510,615,219,385
219,1983,5776,12160,635,219,385
219,1984,4748,10315,1510,219,385
219,1985,5394,12160,1490,219,385
219,1986,4586,10320,1495,219,385
219,1987,5211,12160,615,219,385
219,1988,5318,12160,1490,219,385
219,1989,3843,8510,620,219,385
219,1990,6048,12160,2450,219,385
219,1991,5586,12160,630,219,385
219,1992,4565,8495,3315,219,385
219,1993,4654,8495,1495,219,385
219,1994,5410,10335,2445,219,385
219,1995,4660,10320,2440,219,385
219,1996,4208,12145,615,219,385
219,1997,4930,10335,1490,219,385
219,1998,3941,12160,625,219,385
219,1999,5221,12155,1505,219,385
